STEP;TIME;CAR;LEADER;LEADER_DISTANCE;DRIVING_DISTANCE;TCP_DUMP_MSGS;SIGNAL_STRENGTH
163;16.3s;car2;car1;20.444237557577786;134.04306319482833;[];-61.0@car2-wlan1
164;16.4s;car1;No leader;No leader;167.39060762252774;[];-70.0@car1-wlan1
164;16.4s;car2;car1;20.34410872922364;135.4464988933041;[];-62.0@car2-wlan1
165;16.5s;car1;No leader;No leader;168.69391449264936;[];-70.0@car1-wlan1
165;16.5s;car2;car1;20.24397990086949;136.84993459177986;[];-62.0@car2-wlan1
166;16.6s;car1;No leader;No leader;169.99722136277097;[];-71.0@car1-wlan1
166;16.6s;car2;car1;20.143851072515346;138.25337029025565;[];-63.0@car2-wlan1
167;16.7s;car1;No leader;No leader;171.30052823289262;[];-71.0@car1-wlan1
167;16.7s;car2;car1;20.043722244161195;139.65680598873143;[];-63.0@car2-wlan1
168;16.8s;car1;No leader;No leader;172.60383510301423;[];-71.0@car1-wlan1
168;16.8s;car2;car1;19.94359341580705;141.0602416872072;[];-64.0@car2-wlan1
169;16.9s;car1;No leader;No leader;173.90714197313585;[];-72.0@car1-wlan1
169;16.9s;car2;car1;19.843464587452903;142.46367738568296;[];-64.0@car2-wlan1
170;17.0s;car1;No leader;No leader;175.2104488432575;[];-72.0@car1-wlan1
170;17.0s;car2;car1;19.743335759098755;143.86711308415875;[];-65.0@car2-wlan1
171;17.1s;car1;No leader;No leader;176.5137557133791;[];-72.0@car1-wlan1
171;17.1s;car2;car1;19.643206930744608;145.2705487826345;[];-65.0@car2-wlan1
172;17.2s;car1;No leader;No leader;177.81706258350073;[];-73.0@car1-wlan1
172;17.2s;car2;car1;19.54307810239046;146.6739844811103;[];-65.0@car2-wlan1
173;17.3s;car1;No leader;No leader;179.12036945362237;[];-73.0@car1-wlan1
173;17.3s;car2;car1;19.442949274036316;148.07742017958606;[];-66.0@car2-wlan1
174;17.4s;car1;No leader;No leader;180.423676323744;[];-73.0@car1-wlan1
174;17.4s;car2;car1;19.34282044568217;149.48085587806185;[];-66.0@car2-wlan1
175;17.5s;car1;No leader;No leader;181.72698319386564;[];-73.0@car1-wlan1
175;17.5s;car2;car1;19.242691617328028;150.8842915765376;[];-67.0@car2-wlan1
176;17.6s;car1;No leader;No leader;183.03029006398725;[];-74.0@car1-wlan1
176;17.6s;car2;car1;19.142562788973883;152.28772727501337;[];-67.0@car2-wlan1
177;17.7s;car1;No leader;No leader;184.3335969341089;[];-74.0@car1-wlan1
177;17.7s;car2;car1;19.042433960619743;153.69116297348916;[];-67.0@car2-wlan1
178;17.8s;car1;No leader;No leader;185.6369038042305;[];-74.0@car1-wlan1
178;17.8s;car2;car1;18.942305132265602;155.09459867196492;[];-68.0@car2-wlan1
179;17.9s;car1;No leader;No leader;186.94021067435216;[];-75.0@car1-wlan1
179;17.9s;car2;car1;18.842176303911458;156.4980343704407;[];-68.0@car2-wlan1
180;18.0s;car1;No leader;No leader;188.24351754447378;[];-75.0@car1-wlan1
180;18.0s;car2;car1;18.742047475557314;157.90147006891647;[];-69.0@car2-wlan1
181;18.1s;car1;No leader;No leader;189.54682441459542;[];-75.0@car1-wlan1
181;18.1s;car2;car1;18.641918647203173;159.30490576739226;[];-69.0@car2-wlan1
182;18.2s;car1;No leader;No leader;190.85013128471704;[];-75.0@car1-wlan1
182;18.2s;car2;car1;18.541789818849033;160.70834146586802;[];-69.0@car2-wlan1
183;18.3s;car1;No leader;No leader;192.15343815483868;[];-76.0@car1-wlan1
183;18.3s;car2;car1;18.44166099049489;162.11177716434378;[];-70.0@car2-wlan1
184;18.4s;car1;No leader;No leader;193.4567450249603;[];-76.0@car1-wlan1
184;18.4s;car2;car1;18.341532162140748;163.51521286281957;[];-70.0@car2-wlan1
