STEP;TIME;CAR;LEADER;LEADER_DISTANCE;DRIVING_DISTANCE;TCP_DUMP_MSGS;SIGNAL_STRENGTH
28;2.8s;car1;No leader;No leader;3.977999999999999;"[b'14:57:04.949216 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...lq@.@.I...........#.....CAM::192.168.1.1::{""time"": ""2.1"", ""position"": ""(2.4299999999999997, -4.8, 0)"", ""speed"": ""2.5999999999999996"", ""leader"": ""None""}\n', b'14:57:04.957495 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...n.@.@.G...........#.....CAM::192.168.1.2::{""time"": ""2.1"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.049482 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...l.@.@.Iw..........#.....CAM::192.168.1.1::{""time"": ""2.2"", ""position"": ""(2.7159999999999997, -4.8, 0)"", ""speed"": ""2.8599999999999994"", ""leader"": ""None""}\n', b'14:57:05.054685 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#.....CAM::192.168.1.2::{""time"": ""2.2"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.149853 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...l.@.@.Iu..........#...w4CAM::192.168.1.1::{""time"": ""2.3"", ""position"": ""(3.0279999999999996, -4.8, 0)"", ""speed"": ""3.119999999999999"", ""leader"": ""None""}\n', b'14:57:05.155075 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#.....CAM::192.168.1.2::{""time"": ""2.3"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.249492 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...l.@.@.Ik..........#...o-CAM::192.168.1.1::{""time"": ""2.4"", ""position"": ""(3.3659999999999997, -4.8, 0)"", ""speed"": ""3.379999999999999"", ""leader"": ""None""}\n', b'14:57:05.258264 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o*@.@.F...........#.....CAM::192.168.1.2::{""time"": ""2.4"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.349346 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.Ij..........#...\n', b'.CAM::192.168.1.1::{""time"": ""2.5"", ""position"": ""(3.729999999999999, -4.8, 0)"", ""speed"": ""3.639999999999999"", ""leader"": ""None""}\n', b'14:57:05.354970 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o7@.@.F...........#.....CAM::192.168.1.2::{""time"": ""2.5"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.449461 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...l.@.@.Ih..........#.....CAM::192.168.1.1::{""time"": ""2.6"", ""position"": ""(4.119999999999999, -4.8, 0)"", ""speed"": ""3.8999999999999986"", ""leader"": ""None""}\n', b'14:57:05.454423 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o:@.@.F...........#.....CAM::192.168.1.2::{""time"": ""2.6"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.549474 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.IS..........#.....CAM::192.168.1.1::{""time"": ""2.7"", ""position"": ""(4.535999999999999, -4.8, 0)"", ""speed"": ""4.159999999999998"", ""leader"": ""None""}\n', b'14:57:05.555437 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...oR@.@.F...........#.....CAM::192.168.1.2::{""time"": ""2.7"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n']";-77.0@car1-wlan1
28;2.8s;car2;No leader;No leader;Not initialised;"[b'14:57:04.951559 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...n.@.@.G...........#.....CAM::192.168.1.2::{""time"": ""2.1"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:04.952376 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...lq@.@.I...........#.....CAM::192.168.1.1::{""time"": ""2.1"", ""position"": ""(2.4299999999999997, -4.8, 0)"", ""speed"": ""2.5999999999999996"", ""leader"": ""None""}\n', b'14:57:05.051548 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#.....CAM::192.168.1.2::{""time"": ""2.2"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.051920 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...l.@.@.Iw..........#.....CAM::192.168.1.1::{""time"": ""2.2"", ""position"": ""(2.7159999999999997, -4.8, 0)"", ""speed"": ""2.8599999999999994"", ""leader"": ""None""}\n', b'14:57:05.151571 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#.....CAM::192.168.1.2::{""time"": ""2.3"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.152389 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...l.@.@.Iu..........#...w4CAM::192.168.1.1::{""time"": ""2.3"", ""position"": ""(3.0279999999999996, -4.8, 0)"", ""speed"": ""3.119999999999999"", ""leader"": ""None""}\n', b'14:57:05.253314 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...l.@.@.Ik..........#...o-CAM::192.168.1.1::{""time"": ""2.4"", ""position"": ""(3.3659999999999997, -4.8, 0)"", ""speed"": ""3.379999999999999"", ""leader"": ""None""}\n', b'14:57:05.253761 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o*@.@.F...........#.....CAM::192.168.1.2::{""time"": ""2.4"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.351297 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o7@.@.F...........#.....CAM::192.168.1.2::{""time"": ""2.5"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.352694 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.Ij..........#...\n', b'.CAM::192.168.1.1::{""time"": ""2.5"", ""position"": ""(3.729999999999999, -4.8, 0)"", ""speed"": ""3.639999999999999"", ""leader"": ""None""}\n', b'14:57:05.451018 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o:@.@.F...........#.....CAM::192.168.1.2::{""time"": ""2.6"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.451937 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...l.@.@.Ih..........#.....CAM::192.168.1.1::{""time"": ""2.6"", ""position"": ""(4.119999999999999, -4.8, 0)"", ""speed"": ""3.8999999999999986"", ""leader"": ""None""}\n', b'14:57:05.551114 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...oR@.@.F...........#.....CAM::192.168.1.2::{""time"": ""2.7"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.553135 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.IS..........#.....CAM::192.168.1.1::{""time"": ""2.7"", ""position"": ""(4.535999999999999, -4.8, 0)"", ""speed"": ""4.159999999999998"", ""leader"": ""None""}\n']";-77.0@car2-wlan1
29;2.9s;car1;No leader;No leader;4.445999999999999;[];-76.0@car1-wlan1
29;2.9s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
30;3.0s;car1;No leader;No leader;4.939999999999999;[];-76.0@car1-wlan1
30;3.0s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
31;3.1s;car1;No leader;No leader;5.459999999999998;[];-76.0@car1-wlan1
31;3.1s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
32;3.2s;car1;No leader;No leader;6.005999999999998;[];-76.0@car1-wlan1
32;3.2s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
33;3.3s;car1;No leader;No leader;6.577999999999998;[];-76.0@car1-wlan1
33;3.3s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
34;3.4s;car1;No leader;No leader;7.175999999999997;[];-76.0@car1-wlan1
34;3.4s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
35;3.5s;car1;No leader;No leader;7.799999999999997;[];-76.0@car1-wlan1
35;3.5s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
36;3.6s;car1;No leader;No leader;8.449999999999998;[];-76.0@car1-wlan1
36;3.6s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
37;3.7s;car1;No leader;No leader;9.125999999999998;[];-76.0@car1-wlan1
37;3.7s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
38;3.8s;car1;No leader;No leader;9.827999999999998;"[b'14:57:05.649230 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.IJ..........#.....CAM::192.168.1.1::{""time"": ""2.8"", ""position"": ""(4.977999999999999, -4.8, 0)"", ""speed"": ""4.419999999999998"", ""leader"": ""None""}\n', b'14:57:05.655894 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o_@.@.F...........#.....CAM::192.168.1.2::{""time"": ""2.8"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.749327 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.IB..........#.....CAM::192.168.1.1::{""time"": ""2.9"", ""position"": ""(5.445999999999999, -4.8, 0)"", ""speed"": ""4.679999999999998"", ""leader"": ""None""}\n', b'14:57:05.753988 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...or@.@.F...........#.....CAM::192.168.1.2::{""time"": ""2.9"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.849356 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.I=..........#.....CAM::192.168.1.1::{""time"": ""3.0"", ""position"": ""(5.939999999999999, -4.8, 0)"", ""speed"": ""4.939999999999998"", ""leader"": ""None""}\n', b'14:57:05.855080 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#.....CAM::192.168.1.2::{""time"": ""3.0"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.949624 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...l.@.@.I\'..........#.....CAM::192.168.1.1::{""time"": ""3.1"", ""position"": ""(6.459999999999997, -4.8, 0)"", ""speed"": ""5.1999999999999975"", ""leader"": ""None""}\n', b'14:57:05.954281 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F}..........#.....CAM::192.168.1.2::{""time"": ""3.1"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.048986 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.I$..........#.....CAM::192.168.1.1::{""time"": ""3.2"", ""position"": ""(7.005999999999997, -4.8, 0)"", ""speed"": ""5.459999999999997"", ""leader"": ""None""}\n', b'14:57:06.056583 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.Fr..........#.....CAM::192.168.1.2::{""time"": ""3.2"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.149606 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.I...........#.....CAM::192.168.1.1::{""time"": ""3.3"", ""position"": ""(7.577999999999998, -4.8, 0)"", ""speed"": ""5.719999999999997"", ""leader"": ""None""}\n', b'14:57:06.154841 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.Fl..........#.....CAM::192.168.1.2::{""time"": ""3.3"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.249153 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.I...........#.....CAM::192.168.1.1::{""time"": ""3.4"", ""position"": ""(8.175999999999997, -4.8, 0)"", ""speed"": ""5.979999999999997"", ""leader"": ""None""}\n', b'14:57:06.253832 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.FS..........#.....CAM::192.168.1.2::{""time"": ""3.4"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.349500 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...m.@.@.H...........#...\t.CAM::192.168.1.1::{""time"": ""3.5"", ""position"": ""(8.799999999999997, -4.8, 0)"", ""speed"": ""6.239999999999997"", ""leader"": ""None""}\n', b'14:57:06.354710 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F?..........#.....CAM::192.168.1.2::{""time"": ""3.5"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.449759 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H...........#.....CAM::192.168.1.1::{""time"": ""3.6"", ""position"": ""(9.449999999999998, -4.8, 0)"", ""speed"": ""6.4999999999999964"", ""leader"": ""None""}\n', b'14:57:06.455443 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F:..........#.....CAM::192.168.1.2::{""time"": ""3.6"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.549422 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H...........#...w/CAM::192.168.1.1::{""time"": ""3.7"", ""position"": ""(10.125999999999998, -4.8, 0)"", ""speed"": ""6.759999999999996"", ""leader"": ""None""}\n', b'14:57:06.554077 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F-..........#.....CAM::192.168.1.2::{""time"": ""3.7"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n']";-75.0@car1-wlan1
38;3.8s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
39;3.9s;car1;No leader;No leader;10.555999999999997;[];-75.0@car1-wlan1
39;3.9s;car2;No leader;No leader;Not initialised;"[b'14:57:05.650695 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o_@.@.F...........#.....CAM::192.168.1.2::{""time"": ""2.8"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.651774 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.IJ..........#.....CAM::192.168.1.1::{""time"": ""2.8"", ""position"": ""(4.977999999999999, -4.8, 0)"", ""speed"": ""4.419999999999998"", ""leader"": ""None""}\n', b'14:57:05.751178 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...or@.@.F...........#.....CAM::192.168.1.2::{""time"": ""2.9"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.751860 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.IB..........#.....CAM::192.168.1.1::{""time"": ""2.9"", ""position"": ""(5.445999999999999, -4.8, 0)"", ""speed"": ""4.679999999999998"", ""leader"": ""None""}\n', b'14:57:05.851791 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#.....CAM::192.168.1.2::{""time"": ""3.0"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.853053 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.I=..........#.....CAM::192.168.1.1::{""time"": ""3.0"", ""position"": ""(5.939999999999999, -4.8, 0)"", ""speed"": ""4.939999999999998"", ""leader"": ""None""}\n', b'14:57:05.951288 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F}..........#.....CAM::192.168.1.2::{""time"": ""3.1"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:05.952021 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...l.@.@.I\'..........#.....CAM::192.168.1.1::{""time"": ""3.1"", ""position"": ""(6.459999999999997, -4.8, 0)"", ""speed"": ""5.1999999999999975"", ""leader"": ""None""}\n', b'14:57:06.050592 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.Fr..........#.....CAM::192.168.1.2::{""time"": ""3.2"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.053264 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.I$..........#.....CAM::192.168.1.1::{""time"": ""3.2"", ""position"": ""(7.005999999999997, -4.8, 0)"", ""speed"": ""5.459999999999997"", ""leader"": ""None""}\n', b'14:57:06.151335 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.Fl..........#.....CAM::192.168.1.2::{""time"": ""3.3"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.152375 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.I...........#.....CAM::192.168.1.1::{""time"": ""3.3"", ""position"": ""(7.577999999999998, -4.8, 0)"", ""speed"": ""5.719999999999997"", ""leader"": ""None""}\n', b'14:57:06.250994 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.FS..........#.....CAM::192.168.1.2::{""time"": ""3.4"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.251620 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.I...........#.....CAM::192.168.1.1::{""time"": ""3.4"", ""position"": ""(8.175999999999997, -4.8, 0)"", ""speed"": ""5.979999999999997"", ""leader"": ""None""}\n', b'14:57:06.350044 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F?..........#.....CAM::192.168.1.2::{""time"": ""3.5"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.353072 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...m.@.@.H...........#...\t.CAM::192.168.1.1::{""time"": ""3.5"", ""position"": ""(8.799999999999997, -4.8, 0)"", ""speed"": ""6.239999999999997"", ""leader"": ""None""}\n', b'14:57:06.452264 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F:..........#.....CAM::192.168.1.2::{""time"": ""3.6"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.452632 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H...........#.....CAM::192.168.1.1::{""time"": ""3.6"", ""position"": ""(9.449999999999998, -4.8, 0)"", ""speed"": ""6.4999999999999964"", ""leader"": ""None""}\n', b'14:57:06.550716 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F-..........#.....CAM::192.168.1.2::{""time"": ""3.7"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.552130 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H...........#...w/CAM::192.168.1.1::{""time"": ""3.7"", ""position"": ""(10.125999999999998, -4.8, 0)"", ""speed"": ""6.759999999999996"", ""leader"": ""None""}\n', b'14:57:06.651768 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F*..........#.....CAM::192.168.1.2::{""time"": ""3.8"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.652329 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m @.@.H...........#...z,CAM::192.168.1.1::{""time"": ""3.8"", ""position"": ""(10.827999999999998, -4.8, 0)"", ""speed"": ""7.019999999999996"", ""leader"": ""None""}\n']";-77.0@car2-wlan1
40;4.0s;car1;No leader;No leader;11.309999999999997;[];-75.0@car1-wlan1
40;4.0s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
41;4.1s;car1;No leader;No leader;12.089999999999996;[];-75.0@car1-wlan1
41;4.1s;car2;car1;0.48999999999999666;Not initialised;[];-77.0@car2-wlan1
42;4.2s;car1;No leader;No leader;12.895999999999995;[];-75.0@car1-wlan1
42;4.2s;car2;car1;1.269999999999996;0.0259999999999998;[];-76.0@car2-wlan1
43;4.3s;car1;No leader;No leader;13.727999999999994;[];-75.0@car1-wlan1
43;4.3s;car2;car1;2.0499999999999954;0.0779999999999994;[];-76.0@car2-wlan1
44;4.4s;car1;No leader;No leader;14.585999999999993;[];-75.0@car1-wlan1
44;4.4s;car2;car1;2.829999999999994;0.1559999999999997;[];-76.0@car2-wlan1
45;4.5s;car1;No leader;No leader;15.469999999999992;[];-74.0@car1-wlan1
45;4.5s;car2;car1;3.6099999999999923;0.2599999999999998;[];-76.0@car2-wlan1
46;4.6s;car1;No leader;No leader;16.379999999999992;[];-74.0@car1-wlan1
46;4.6s;car2;car1;4.389999999999993;0.3899999999999997;[];-76.0@car2-wlan1
47;4.7s;car1;No leader;No leader;17.315999999999992;[];-74.0@car1-wlan1
47;4.7s;car2;car1;5.169999999999993;0.5459999999999994;[];-76.0@car2-wlan1
48;4.8s;car1;No leader;No leader;18.27799999999999;[];-74.0@car1-wlan1
48;4.8s;car2;car1;5.949999999999992;0.7279999999999998;[];-76.0@car2-wlan1
